Sample,Country,Gender,Age,Age Group,lpfsbf1,lpfsbf2,lpfsbf3,lpfsbf4,lpfsbf5,lpfsbf6,lpfsbf7,lpfsbf8,lpfsbf9,lpfsbf10,lpfsbf11,lpfsbf12
1,7,1,21,1,1,2,2,1,1,1,2,3,2,2,2,2
1,7,1,21,1,3,2,2,2,3,2,3,2,2,1,3,2
1,7,1,21,1,3,3,2,2,3,3,3,2,2,2,2,2
1,7,1,21,1,1,1,4,1,1,3,1,4,1,3,4,1
1,7,1,21,1,1,2,2,2,2,2,2,3,2,2,3,2
1,7,0,21,1,3,3,2,2,3,2,3,1,3,2,3,3
1,7,0,21,1,4,2,3,4,2,1,1,2,3,3,3,3
1,7,1,21,1,4,4,4,4,4,4,2,3,3,2,4,2
1,7,0,21,1,1,3,3,2,2,2,3,3,3,4,3,1
1,7,1,21,1,4,4,4,2,3,3,2,4,4,2,3,2
1,7,1,21,1,3,4,4,4,4,3,2,3,4,3,4,1
1,7,1,21,1,1,4,4,4,1,3,1,3,2,4,4,4
1,7,1,21,1,4,4,4,3,4,4,3,2,4,4,4,1
1,7,0,21,1,4,2,4,2,3,2,2,4,4,3,4,2
1,7,1,21,1,4,4,4,4,4,3,3,3,4,3,4,3
2,7,0,21,1,1,1,1,1,1,1,1,1,1,1,1,1
2,7,0,21,1,2,2,4,2,3,1,1,1,3,1,3,1
2,7,1,21,1,2,3,3,2,2,2,1,2,3,2,2,2
2,7,1,21,1,1,2,1,1,2,3,1,2,3,3,3,1
2,7,1,21,1,1,2,3,1,1,3,1,2,2,3,4,1
2,7,0,21,1,3,2,1,2,3,3,3,1,3,1,3,2
2,7,1,21,1,2,2,2,2,3,3,3,3,2,1,3,2
2,7,1,21,1,3,3,3,3,3,3,2,2,3,3,4,1
2,7,1,21,1,3,4,3,3,3,2,4,3,3,2,1,3
2,7,1,21,1,4,4,3,2,4,4,2,2,3,4,2,3
2,7,0,21,1,3,3,2,2,3,3,2,3,4,2,3,3
2,7,0,21,1,2,3,2,4,3,3,3,1,3,3,4,3
2,7,1,21,1,4,4,3,4,2,3,3,2,3,2,4,3
2,7,1,21,1,4,4,3,1,2,3,3,3,4,4,3,3
2,1,1,22,1,1,1,1,1,1,1,1,1,1,1,1,1
2,1,1,22,1,1,1,1,1,1,1,1,1,1,1,1,1
2,1,1,22,1,3,3,3,1,3,2,2,1,1,1,1,1
2,1,0,22,1,1,4,4,4,4,4,1,1,1,1,3,1
2,1,1,22,1,2,3,3,2,3,4,2,2,2,1,1,1
2,1,0,22,1,2,3,2,1,2,2,2,1,3,1,1,2
2,1,1,22,1,2,2,1,3,3,1,2,1,2,1,3,1
2,1,1,22,1,2,4,3,3,3,3,1,3,1,1,3,1
2,1,1,22,1,1,2,2,1,1,2,2,2,3,1,2,1
2,1,0,22,1,3,3,2,4,2,3,2,2,2,3,1,2
2,1,2,22,1,3,1,3,3,1,1,1,3,3,3,2,2
2,1,1,22,1,2,3,3,3,3,3,3,2,2,2,3,2
2,1,1,22,1,2,4,3,4,3,3,2,2,3,3,2,2
2,1,0,22,1,2,3,3,4,4,2,3,3,3,1,4,2
1,3,0,22,1,1,1,1,1,1,2,1,1,1,1,1,1
1,3,1,22,1,1,2,1,1,1,1,1,1,1,1,1,1
1,3,1,22,1,2,1,1,1,2,2,1,1,1,1,1,1
1,3,1,22,1,1,3,1,1,1,3,1,1,1,1,1,1
1,3,1,22,1,3,4,4,1,3,4,1,2,1,1,1,1
1,3,1,22,1,1,3,1,1,2,2,1,2,1,1,2,1
1,3,1,22,1,2,2,2,2,2,1,1,2,1,1,1,2
1,3,0,22,1,1,2,2,3,2,2,2,1,1,1,3,2
1,3,1,22,1,3,3,2,1,4,2,2,2,1,1,3,2
1,3,1,22,1,2,3,2,1,2,2,2,2,1,2,3,2
1,3,1,22,1,3,3,3,3,3,2,2,3,2,2,3,1
1,3,1,22,1,3,4,4,1,4,1,4,2,1,1,4,4
1,3,1,22,1,1,4,2,4,3,2,3,4,3,2,4,2
1,3,1,22,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1,3,1,22,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1,3,1,22,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1,3,1,22,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1,4,1,22,1,2,2,1,1,1,1,1,1,1,1,1,2
1,4,1,22,1,1,3,3,1,1,1,1,1,2,1,1,1
1,4,1,22,1,2,3,4,2,3,1,1,2,1,1,1,1
1,4,0,22,1,4,4,2,4,3,2,2,1,1,1,2,1
1,4,1,22,1,1,3,4,1,1,1,1,1,1,1,4,1
1,4,1,22,1,3,3,2,4,2,1,1,2,2,1,2,1
1,4,1,22,1,3,3,2,2,3,2,2,2,1,2,1,1
1,4,1,22,1,2,2,1,2,1,2,2,2,2,2,1,1
1,4,1,22,1,1,2,2,2,2,2,1,3,2,2,1,1
1,4,1,22,1,2,3,2,2,1,2,2,3,2,1,1,1
1,4,1,22,1,2,3,3,2,2,3,1,2,1,2,3,1
1,4,1,22,1,2,3,2,1,2,2,1,2,2,1,3,2
1,4,0,22,1,1,2,2,2,1,4,3,3,1,1,1,2
1,4,1,22,1,2,2,2,2,3,2,2,2,2,1,3,1
1,4,0,22,1,2,2,3,2,2,2,2,3,2,1,1,2
1,4,0,22,1,3,3,3,1,2,2,1,2,1,2,3,2
1,4,1,22,1,3,3,2,2,2,4,1,2,2,1,4,1
1,4,1,22,1,2,4,3,4,3,2,1,1,1,2,4,2
1,4,1,22,1,3,3,4,3,3,2,1,2,2,1,3,2
1,4,1,22,1,3,4,4,3,2,4,1,2,2,1,3,2
1,4,1,22,1,1,2,1,1,2,3,1,2,2,3,1,3
1,4,1,22,1,1,3,3,2,3,1,3,1,2,1,3,2
1,4,1,22,1,1,2,3,2,3,2,2,3,2,1,2,2
1,4,1,22,1,1,3,3,2,2,4,1,4,3,2,1,1
1,4,1,22,1,1,2,4,4,2,2,1,2,3,1,3,2
1,4,0,22,1,3,4,1,3,2,2,2,2,1,1,3,3
1,4,1,22,1,4,3,2,3,2,3,1,2,1,2,4,2
1,4,1,22,1,3,3,3,3,2,4,2,2,3,1,2,2
1,4,1,22,1,3,3,2,4,3,4,1,2,2,2,3,2
1,4,1,22,1,3,4,3,4,3,3,2,2,2,2,2,2
1,4,1,22,1,3,3,1,1,1,2,2,2,2,2,3,2
1,4,1,22,1,2,2,3,2,3,3,2,2,2,3,2,2
1,4,1,22,1,2,3,3,3,2,2,2,2,2,2,3,2
1,4,1,22,1,3,3,2,3,3,3,2,2,3,2,1,3
1,4,1,22,1,2,4,4,2,3,3,1,3,3,1,3,2
1,4,0,22,1,3,3,3,3,4,2,1,3,2,2,3,2
1,4,1,22,1,3,4,3,4,3,4,2,3,1,2,1,4
1,4,1,22,1,1,3,3,1,1,1,3,3,1,1,3,3
1,4,1,22,1,2,3,4,2,2,3,1,3,2,1,4,3
1,4,0,22,1,2,3,3,4,2,2,1,2,2,3,3,3
1,4,1,22,1,3,4,3,2,3,3,2,2,2,1,4,3
1,4,1,22,1,1,3,2,1,1,4,1,4,2,3,1,4
2,4,1,22,1,2,2,1,1,1,1,1,2,1,1,1,1
2,4,0,22,1,1,3,3,1,1,1,2,2,2,2,2,1
2,4,1,22,1,3,4,4,3,4,2,2,1,1,2,4,2
2,5,1,22,1,1,1,1,1,1,1,1,1,1,1,1,1
2,5,0,22,1,1,1,1,1,1,1,1,1,1,1,1,1
2,5,0,22,1,2,1,1,1,1,1,1,1,1,1,1,1
2,5,1,22,1,1,1,1,1,1,2,2,1,1,1,1,1
2,5,1,22,1,1,3,1,1,1,4,1,2,1,1,1,1
2,5,0,22,1,1,1,1,1,1,3,2,1,2,1,1,1
2,5,1,22,1,2,1,1,1,1,2,1,3,1,1,1,1
2,5,1,22,1,1,1,3,1,3,2,1,1,1,1,3,1
2,5,0,22,1,1,1,1,1,1,3,2,1,1,1,3,1
2,5,0,22,1,1,2,1,1,2,1,1,1,1,2,2,2
2,5,1,22,1,1,3,1,2,1,1,1,1,1,1,3,2
2,5,1,22,1,2,2,3,4,2,3,1,2,1,1,3,1
2,5,1,22,1,3,3,3,3,3,3,1,1,1,1,2,3
2,5,1,22,1,1,1,1,1,1,3,2,1,1,1,3,2
2,5,0,22,1,1,1,1,1,2,2,1,2,1,3,2,1
2,5,1,22,1,1,1,1,3,1,3,3,1,3,1,1,1
2,5,1,22,1,1,1,2,1,1,1,1,1,2,1,2,4
2,5,1,22,1,2,3,4,1,2,3,2,2,2,2,1,2
2,5,0,22,1,2,1,1,1,1,1,2,2,2,2,2,2
2,5,1,22,1,3,1,3,1,2,3,2,2,1,1,4,2
2,5,1,22,1,1,2,2,3,2,2,3,2,2,2,2,2
2,5,1,22,1,3,2,2,3,2,2,2,3,2,2,2,2
2,5,1,22,1,3,3,2,2,3,3,2,2,2,1,4,2
2,5,1,22,1,3,3,3,3,3,3,2,2,2,2,3,2
2,5,1,22,1,1,1,2,2,2,2,2,3,3,2,3,1
2,5,0,22,1,2,2,2,2,3,2,3,2,2,3,2,2
2,5,0,22,1,1,2,3,3,2,2,2,3,1,2,3,3
2,5,1,22,1,3,3,3,3,3,3,3,3,2,2,2,2
2,5,1,22,1,4,4,3,4,4,2,2,1,2,4,3,2
2,5,0,22,1,3,2,2,2,3,3,3,3,3,2,2,2
2,5,1,22,1,3,3,3,3,4,3,3,2,3,3,3,2
2,5,0,22,1,2,3,4,4,3,4,4,3,1,3,2,3
2,5,0,22,1,3,3,3,3,3,3,3,3,3,3,3,3
2,5,1,22,1,3,3,3,3,3,3,3,3,3,3,3,3
2,5,0,22,1,4,3,4,4,4,2,4,1,2,4,3,4
2,5,1,22,1,3,4,4,4,4,3,3,3,4,3,3,2
2,5,1,22,1,4,3,3,2,3,3,3,3,4,4,3,3
1,6,1,22,1,2,2,1,3,1,4,2,1,2,1,2,1
1,6,1,22,1,3,2,3,1,3,3,2,1,3,1,1,1
1,6,1,22,1,3,3,2,3,2,3,1,1,2,1,3,1
1,6,2,22,1,3,4,4,3,3,4,1,1,1,2,2,2
1,6,1,22,1,3,3,3,1,2,3,3,2,2,1,2,1
1,6,1,22,1,3,4,2,2,2,4,2,3,3,1,1,1
1,6,1,22,1,1,1,2,3,1,3,1,3,1,2,3,2
1,6,1,22,1,2,3,3,2,3,3,2,2,2,1,3,2
1,6,1,22,1,3,3,2,2,2,4,2,3,2,1,2,2
1,6,0,22,1,1,2,2,2,1,1,3,1,3,1,2,3
1,6,0,22,1,2,2,3,1,3,2,3,2,3,2,2,1
1,6,1,22,1,3,2,2,3,2,2,3,3,3,1,3,2
1,6,1,22,1,4,2,3,4,3,4,3,3,2,2,2,3
1,6,0,22,1,1,2,2,3,2,3,2,3,4,2,2,3
1,6,1,22,1,4,3,3,2,4,4,4,3,2,2,3,2
1,6,1,22,1,3,2,3,2,3,3,3,3,3,3,3,2
1,7,1,22,1,3,3,3,3,1,3,1,1,1,1,3,1
1,7,1,22,1,3,3,3,3,3,3,1,1,3,1,1,2
1,7,1,22,1,1,1,3,2,2,1,2,2,2,2,1,1
1,7,0,22,1,2,2,3,1,3,3,2,1,3,1,2,1
1,7,1,22,1,3,4,3,3,3,4,1,2,3,2,2,1
1,7,0,22,1,2,3,2,4,3,3,2,2,3,2,3,1
1,7,1,22,1,3,3,3,3,3,3,2,3,1,3,2,2
1,7,1,22,1,4,4,3,4,4,3,3,2,3,2,4,3
1,7,1,22,1,2,3,3,1,4,3,3,1,3,4,4,3
1,7,1,22,1,4,4,4,4,4,4,4,4,4,3,4,4
2,7,1,22,1,2,2,3,1,2,2,1,1,2,1,2,1
2,7,1,22,1,2,1,2,2,2,2,2,1,1,2,2,1
2,7,0,22,1,1,2,4,1,1,1,1,2,1,1,3,2
2,7,1,22,1,4,2,2,4,1,3,1,1,1,4,3,1
2,7,0,22,1,1,1,3,3,3,2,2,4,3,2,1,2
2,7,1,22,1,3,3,2,2,3,3,3,3,2,1,3,2
2,7,1,22,1,3,2,2,1,4,4,1,2,3,1,4,3
2,1,0,23,1,1,1,1,1,1,3,1,1,1,1,1,1
2,1,1,23,1,1,1,1,1,2,2,1,1,1,1,1,1
2,1,0,23,1,1,1,1,1,1,2,1,1,1,1,1,2
2,1,0,23,1,1,1,1,2,1,2,1,1,1,1,2,1
2,1,0,23,1,1,1,1,1,1,1,1,1,2,2,1,2
2,1,0,23,1,1,2,2,1,1,2,2,1,2,1,2,2
2,1,1,23,1,2,2,1,1,2,1,2,1,2,1,2,2
2,1,1,23,1,1,1,1,1,2,2,2,3,2,1,1,2
2,1,0,23,1,2,3,2,2,2,1,2,2,3,1,2,1
2,1,1,23,1,4,4,3,3,4,3,3,3,2,2,2,2
2,1,0,23,1,4,4,4,4,4,4,4,4,4,2,4,3
1,3,0,23,1,1,1,1,1,1,2,1,1,1,1,1,1
1,3,1,23,1,1,1,2,1,1,2,1,2,1,1,1,1
1,3,1,23,1,1,1,2,1,2,1,1,2,1,1,1,1
1,3,1,23,1,1,3,2,1,3,2,1,2,1,1,1,1
1,3,0,23,1,2,3,1,2,2,2,2,1,1,1,1,1
1,3,0,23,1,1,1,1,1,1,2,1,3,1,1,1,1
1,3,1,23,1,1,2,2,1,2,2,1,2,1,2,1,1
1,3,1,23,1,1,1,4,1,1,3,1,2,1,1,2,1
1,3,1,23,1,2,2,2,2,2,4,1,1,3,1,1,1
1,3,1,23,1,1,2,2,1,1,1,2,1,1,3,1,1
1,3,1,23,1,2,2,1,1,1,2,1,2,2,1,2,1
1,3,1,23,1,2,2,2,3,3,2,1,3,1,1,2,1
1,3,1,23,1,3,4,2,1,2,3,1,2,3,1,3,2
1,3,1,23,1,2,3,3,2,3,3,1,1,3,3,2,2
1,3,0,23,1,3,3,2,2,3,2,2,2,3,2,3,2
1,3,1,23,1,1,4,3,1,3,1,4,4,3,1,1,3
1,3,1,23,1,4,3,3,1,4,2,3,3,3,3,4,1
1,3,0,23,1,3,4,4,2,3,3,4,2,3,2,3,3
1,3,1,23,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1,3,1,23,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2,3,1,23,1,1,2,2,1,2,1,1,1,1,1,1,1
2,3,1,23,1,1,3,1,1,1,3,1,1,1,1,2,1
2,3,1,23,1,1,2,2,1,1,1,1,3,2,1,1,1
2,3,1,23,1,3,4,3,3,3,3,2,2,1,2,1,2
2,3,1,23,1,3,4,2,3,3,3,1,1,2,3,2,2
2,3,1,23,1,3,3,3,2,3,2,3,2,2,4,4,1
1,4,1,23,1,1,1,2,1,1,2,1,1,1,1,1,1
1,4,1,23,1,1,2,1,1,1,2,1,1,1,1,1,1
1,4,1,23,1,1,1,2,3,1,3,1,2,1,1,1,1
1,4,0,23,1,1,1,1,1,1,2,2,1,1,1,1,2
1,4,0,23,1,1,1,1,2,2,2,2,2,1,1,1,1
1,4,1,23,1,1,2,2,1,2,2,1,2,1,2,1,1
1,4,1,23,1,2,2,2,3,2,1,2,1,1,1,1,2
1,4,1,23,1,2,3,2,3,4,2,2,1,2,1,1,1
1,4,1,23,1,2,4,3,3,2,4,1,2,1,1,1,2
1,4,2,23,1,1,3,2,2,1,1,1,1,1,1,4,1
1,4,1,23,1,1,3,2,1,2,2,1,1,2,1,2,2
1,4,1,23,1,2,2,1,3,2,3,2,3,1,1,1,1
1,4,1,23,1,1,2,2,3,2,3,1,2,1,3,1,1
1,4,1,23,1,2,2,3,3,3,3,1,1,2,2,2,1
1,4,1,23,1,2,3,4,2,2,3,2,1,2,1,2,1
1,4,1,23,1,1,1,1,1,1,1,2,2,2,2,1,1
1,4,1,23,1,2,3,2,1,1,3,2,1,2,2,3,1
1,4,1,23,1,2,4,3,1,1,1,1,2,1,1,4,2
1,4,0,23,1,1,1,1,1,1,1,3,3,2,2,1,1
1,4,1,23,1,1,3,2,1,1,2,1,3,3,1,2,2
1,4,1,23,1,3,3,3,2,3,3,1,2,3,1,3,2
1,4,0,23,1,3,3,3,4,2,3,2,3,3,1,2,1
1,4,0,23,1,3,4,3,4,3,4,2,2,2,1,2,3
1,4,1,23,1,4,4,4,4,4,3,2,4,3,1,1,1
1,4,1,23,1,3,3,3,1,3,1,1,2,1,4,4,2
1,4,1,23,1,3,4,3,3,4,3,3,2,2,3,2,3
2,4,1,23,1,3,4,3,4,2,2,1,1,2,2,3,1
2,4,1,23,1,2,1,3,2,3,2,2,2,2,1,3,1
2,4,0,23,1,4,4,2,4,3,3,2,3,4,1,1,2
2,4,1,23,1,4,4,4,4,4,3,4,4,4,4,4,4
2,5,0,23,1,1,1,1,1,1,1,1,1,1,1,1,1
2,5,0,23,1,1,1,1,1,1,1,1,1,1,1,1,1
2,5,0,23,1,1,1,1,1,1,1,1,1,1,1,1,1
2,5,0,23,1,1,1,1,1,1,2,1,1,1,1,1,1
2,5,1,23,1,1,1,1,2,1,1,1,1,1,1,1,1
2,5,0,23,1,1,1,1,2,1,2,1,1,1,1,1,1
2,5,1,23,1,1,1,1,3,1,3,1,1,1,1,1,1
2,5,1,23,1,1,1,1,3,1,1,1,1,1,1,2,1
2,5,0,23,1,1,2,2,1,2,1,1,2,1,1,1,1
2,5,1,23,1,2,2,2,2,2,3,2,1,1,1,1,1
2,5,1,23,1,3,3,1,3,3,3,1,1,1,1,2,1
2,5,1,23,1,1,1,1,1,1,1,1,3,1,1,1,1
2,5,1,23,1,1,1,1,1,1,2,2,1,1,2,1,1
2,5,1,23,1,2,2,2,1,2,2,2,2,2,1,1,1
2,5,0,23,1,1,1,2,2,4,3,3,1,1,2,1,2
2,5,1,23,1,2,3,2,2,2,3,1,2,2,1,2,2
2,5,1,23,1,4,3,4,3,2,2,1,1,1,4,2,1
2,5,1,23,1,2,2,3,3,3,2,2,2,2,2,1,2
2,5,1,23,1,3,3,3,2,3,3,2,2,2,1,1,3
2,5,0,23,1,1,2,2,2,2,2,2,2,2,2,2,2
2,5,0,23,1,2,1,2,3,2,2,2,1,2,1,3,3
2,5,0,23,1,2,2,2,2,2,2,2,2,2,2,2,2
2,5,1,23,1,2,2,2,2,2,2,2,2,2,2,2,2
2,5,1,23,1,2,2,2,2,2,2,2,2,2,2,2,2
2,5,1,23,1,3,2,2,3,2,2,2,3,2,1,2,2
2,5,1,23,1,2,3,2,2,2,3,2,2,2,2,2,2
2,5,1,23,1,3,1,3,4,3,1,3,3,1,1,1,3
2,5,1,23,1,2,2,4,2,4,3,2,2,2,1,3,2
2,5,1,23,1,2,3,2,2,2,3,3,2,2,1,3,2
2,5,0,23,1,3,3,2,4,2,3,2,3,2,2,2,2
2,5,1,23,1,3,3,4,4,4,4,2,3,1,1,3,3
2,5,0,23,1,3,2,2,3,3,3,2,2,3,2,2,3
2,5,0,23,1,1,2,1,1,2,3,2,3,3,2,3,2
2,5,0,23,1,2,2,3,3,3,2,2,2,2,2,3,4
2,5,1,23,1,3,3,3,3,3,3,3,2,2,2,4,2
2,5,1,23,1,2,2,2,2,3,3,3,2,3,3,2,3
2,5,1,23,1,2,3,4,3,2,1,3,1,4,3,3,2
2,5,0,23,1,3,4,3,4,3,4,2,3,2,2,4,3
2,5,1,23,1,4,3,3,4,4,4,3,2,3,2,3,3
2,5,0,23,1,3,2,3,3,4,3,3,3,2,3,3,3
2,5,1,23,1,1,1,1,3,2,2,2,3,2,4,4,4
1,6,0,23,1,1,1,1,1,1,1,1,1,1,1,1,1
1,6,1,23,1,1,1,1,2,1,1,2,1,2,1,1,1
1,6,1,23,1,3,1,2,2,1,3,2,1,1,1,2,1
1,6,1,23,1,1,1,1,2,1,3,1,1,1,1,4,1
1,6,1,23,1,1,2,2,1,3,1,3,1,3,1,1,1
1,6,0,23,1,1,2,2,2,3,3,1,1,1,2,3,3
1,6,1,23,1,3,4,4,1,3,4,1,1,4,1,3,2
1,6,1,23,1,3,2,3,2,3,2,2,3,2,2,2,2
1,6,0,23,1,3,3,2,3,3,4,2,2,2,3,3,3
1,6,1,23,1,3,4,4,2,3,4,2,3,4,2,4,2
1,6,1,23,1,4,3,2,2,4,2,3,3,2,3,4,3
1,6,1,23,1,3,3,3,3,3,3,4,3,3,2,3,3
1,7,0,23,1,1,1,1,1,2,3,1,1,1,1,3,1
1,7,0,23,1,2,1,3,3,1,1,1,1,1,1,3,1
1,7,1,23,1,1,1,2,1,3,3,1,2,2,1,2,2
1,7,1,23,1,1,1,2,1,2,2,2,1,2,1,4,2
1,7,0,23,1,1,2,1,1,1,3,1,2,3,4,1,1
1,7,1,23,1,1,2,3,1,4,4,4,1,4,1,1,3
1,7,1,23,1,4,4,3,3,2,4,1,3,3,3,4,2
1,7,0,23,1,4,4,3,1,3,2,4,3,3,2,4,2
2,7,0,23,1,2,2,2,1,1,3,1,2,2,2,2,1
2,7,1,23,1,1,2,3,3,3,2,3,3,3,2,2,1
2,7,1,23,1,4,2,4,2,4,1,1,3,4,1,2,3
2,7,0,23,1,1,1,2,1,2,3,2,1,4,1,3,4
2,7,0,23,1,1,3,3,2,3,4,1,3,1,2,4,4
2,7,0,23,1,3,4,3,2,4,3,4,1,3,4,4,1
2,1,0,24,1,1,2,1,3,1,2,1,1,1,1,1,1
2,1,1,24,1,1,1,1,3,1,3,1,1,1,1,1,1
2,1,1,24,1,1,1,1,2,1,3,2,1,1,1,1,1
2,1,1,24,1,1,2,1,1,2,2,1,1,1,1,2,2
2,1,0,24,1,3,3,3,3,3,2,2,2,1,1,1,1
2,1,0,24,1,1,2,1,1,1,1,2,2,2,1,1,1
2,1,0,24,1,1,1,1,2,1,2,3,2,1,1,1,1
2,1,1,24,1,2,2,1,2,2,2,2,2,2,1,1,1
2,1,0,24,1,3,3,2,4,4,4,2,2,2,1,1,2
2,1,1,24,1,2,2,3,3,2,2,2,3,2,1,1,2
2,1,1,24,1,4,4,3,4,4,4,1,1,2,2,4,1
2,1,0,24,1,1,1,2,1,1,2,2,2,2,3,1,2
2,1,0,24,1,3,3,2,2,3,4,2,2,1,3,3,3
2,1,0,24,1,3,2,3,3,3,2,2,3,3,4,2,2
1,3,1,24,1,1,2,1,1,1,1,1,1,1,1,1,1
1,3,0,24,1,3,2,1,2,1,1,1,1,1,1,1,1
1,3,1,24,1,1,1,1,1,1,1,2,1,1,1,1,1
1,3,1,24,1,3,4,4,1,3,3,1,1,2,1,1,1
1,3,0,24,1,1,1,1,1,2,1,2,2,1,1,1,1
1,3,1,24,1,1,2,3,1,3,2,2,2,1,1,1,1
1,3,1,24,1,1,1,2,1,3,1,2,2,1,1,2,1
1,3,1,24,1,2,4,3,1,3,1,1,3,3,4,2,2
1,3,0,24,1,4,4,4,4,3,4,3,3,2,3,4,3
2,3,1,24,1,3,4,4,2,4,3,1,1,1,1,3,1
2,3,0,24,1,1,1,1,2,1,1,1,1,1,1,2,3
2,3,1,24,1,1,3,4,2,3,1,3,1,1,4,1,1
2,3,1,24,1,4,4,4,4,4,4,2,2,1,1,3,4
2,3,2,24,1,4,4,4,3,4,2,2,4,4,3,3,4
1,4,1,24,1,1,1,2,1,2,1,2,2,1,1,1,1
1,4,0,24,1,2,3,1,2,2,2,2,2,1,1,1,1
1,4,1,24,1,3,3,3,2,2,3,1,1,3,1,1,1
1,4,0,24,1,1,1,2,1,1,2,1,2,2,1,1,2
1,4,1,24,1,1,2,1,3,2,2,2,1,2,1,2,1
1,4,0,24,1,2,3,3,2,2,2,2,1,3,1,1,1
1,4,1,24,1,1,3,4,1,4,3,1,2,1,1,3,1
1,4,1,24,1,1,3,3,2,2,4,1,3,1,1,1,3
1,4,1,24,1,1,3,3,1,3,4,2,2,1,1,2,2
1,4,1,24,1,2,4,3,2,3,2,1,3,1,1,3,1
1,4,1,24,1,2,4,2,4,1,2,2,3,1,1,2,2
1,4,1,24,1,3,4,3,3,3,3,2,3,2,2,1,1
1,4,1,24,1,2,3,2,3,3,2,2,2,3,2,2,1
1,4,0,24,1,1,1,3,1,2,1,3,2,1,1,4,2
1,4,1,24,1,1,2,2,1,1,3,1,4,1,3,1,3
1,4,1,24,1,2,2,3,1,2,2,3,3,2,1,2,2
1,4,0,24,1,2,3,2,2,1,2,2,3,1,2,3,2
2,4,1,24,1,2,3,3,3,2,1,2,3,2,1,1,1
2,4,1,24,1,1,2,2,3,1,1,1,2,3,2,4,1
2,4,0,24,1,2,3,2,3,3,1,2,2,3,3,3,2
2,4,0,24,1,1,3,3,2,4,3,3,4,3,1,4,1
2,5,0,24,1,1,1,1,1,1,1,1,1,1,1,1,1
2,5,0,24,1,1,1,1,1,1,1,1,1,1,1,1,1
2,5,1,24,1,1,1,1,1,1,1,1,1,1,1,1,1
2,5,1,24,1,1,1,1,1,1,1,1,1,1,1,1,1
2,5,1,24,1,1,1,1,1,1,1,1,1,1,1,1,1
2,5,1,24,1,1,1,1,1,1,1,1,1,1,1,1,1
2,5,1,24,1,1,2,1,1,1,1,1,1,1,1,1,1
2,5,1,24,1,1,1,1,2,1,1,1,1,1,1,1,1
2,5,1,24,1,1,1,2,1,1,1,1,1,1,1,1,1
2,5,0,24,1,1,1,1,1,1,2,2,1,1,1,1,1
2,5,0,24,1,2,2,1,3,1,3,1,2,1,1,1,1
2,5,1,24,1,1,1,1,2,2,1,1,1,2,1,2,1
2,5,1,24,1,1,1,1,3,2,2,1,2,1,1,2,1
2,5,1,24,1,2,2,1,1,2,2,1,2,2,1,2,1
2,5,1,24,1,1,3,3,1,1,3,1,1,1,2,3,1
2,5,1,24,1,2,2,1,2,1,1,1,2,2,2,1,2
2,5,1,24,1,1,2,1,1,1,3,2,2,2,2,1,2
2,5,1,24,1,3,3,3,3,3,2,3,1,3,1,1,2
2,5,1,24,1,1,1,1,1,1,1,2,3,1,2,2,2
2,5,0,24,1,2,3,1,1,2,1,1,2,1,3,3,2
2,5,0,24,1,2,2,2,2,2,2,2,2,2,2,2,2
2,5,1,24,1,3,3,2,2,2,2,2,2,2,2,2,2
2,5,1,24,1,1,3,3,1,1,3,3,3,3,1,1,2
2,5,1,24,1,3,3,3,1,2,3,3,3,3,1,1,2
