"pid","sex","age","race","delay","cb","order","cfmt","cfmt_est","cfmt_cor_estimate_1","cfmt_self_compare_8","cfmq","CFMQ1","CFMQ2","CFMQ3","CFMQ4","CFMQ5","CFMQ6","CFMQ7","CFMQ8","CFMQ9","CFMQ10","CFMQ11","CFMQ12","CFMQ13","CFMQ14","CFMQ15","CFMQ16","CFMQ17","CFMT1_CONF","CFMT2_CONF","CFMT3_CONF","CFMT4_CONF","CFMT5_CONF","CFMT6_CONF","CFMT7_CONF","CFMT8_CONF","CFMT9_CONF","CFMT10_CONF","CFMT11_CONF","CFMT12_CONF","CFMT13_CONF","CFMT14_CONF","CFMT15_CONF","CFMT16_CONF","CFMT17_CONF","CFMT18_CONF","CFMT19_CONF","CFMT20_CONF","CFMT21_CONF","CFMT22_CONF","CFMT23_CONF","CFMT24_CONF","CFMT25_CONF","CFMT26_CONF","CFMT27_CONF","CFMT28_CONF","CFMT29_CONF","CFMT30_CONF","CFMT31_CONF","CFMT32_CONF","CFMT33_CONF","CFMT34_CONF","CFMT35_CONF","CFMT36_CONF","CFMT37_CONF","CFMT38_CONF","CFMT39_CONF","CFMT40_CONF","CFMT41_CONF","CFMT42_CONF","CFMT43_CONF","CFMT44_CONF","CFMT45_CONF","CFMT46_CONF","CFMT47_CONF","CFMT48_CONF","CFMT49_CONF","CFMT50_CONF","CFMT51_CONF","CFMT52_CONF","CFMT53_CONF","CFMT54_CONF","CFMT55_CONF","CFMT56_CONF","CFMT57_CONF","CFMT58_CONF","CFMT59_CONF","CFMT60_CONF","CFMT61_CONF","CFMT62_CONF","CFMT63_CONF","CFMT64_CONF","CFMT65_CONF","CFMT66_CONF","CFMT67_CONF","CFMT68_CONF","CFMT69_CONF","CFMT70_CONF","CFMT71_CONF","CFMT72_CONF","CFMT1_RESP","CFMT2_RESP","CFMT3_RESP","CFMT4_RESP","CFMT5_RESP","CFMT6_RESP","CFMT7_RESP","CFMT8_RESP","CFMT9_RESP","CFMT10_RESP","CFMT11_RESP","CFMT12_RESP","CFMT13_RESP","CFMT14_RESP","CFMT15_RESP","CFMT16_RESP","CFMT17_RESP","CFMT18_RESP","CFMT19_RESP","CFMT20_RESP","CFMT21_RESP","CFMT22_RESP","CFMT23_RESP","CFMT24_RESP","CFMT25_RESP","CFMT26_RESP","CFMT27_RESP","CFMT28_RESP","CFMT29_RESP","CFMT30_RESP","CFMT31_RESP","CFMT32_RESP","CFMT33_RESP","CFMT34_RESP","CFMT35_RESP","CFMT36_RESP","CFMT37_RESP","CFMT38_RESP","CFMT39_RESP","CFMT40_RESP","CFMT41_RESP","CFMT42_RESP","CFMT43_RESP","CFMT44_RESP","CFMT45_RESP","CFMT46_RESP","CFMT47_RESP","CFMT48_RESP","CFMT49_RESP","CFMT50_RESP","CFMT51_RESP","CFMT52_RESP","CFMT53_RESP","CFMT54_RESP","CFMT55_RESP","CFMT56_RESP","CFMT57_RESP","CFMT58_RESP","CFMT59_RESP","CFMT60_RESP","CFMT61_RESP","CFMT62_RESP","CFMT63_RESP","CFMT64_RESP","CFMT65_RESP","CFMT66_RESP","CFMT67_RESP","CFMT68_RESP","CFMT69_RESP","CFMT70_RESP","CFMT71_RESP","CFMT72_RESP"
311,"Female",48,"White","day","cb01","L2",60,58,50,50,70,3,5,3,3,4,3,5,5,5,4,5,5,5,4,3,3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.333333333333333,1,0.333333333333333,1,1,1,1,1,1,0.333333333333333,1,1,1,0.333333333333333,0.333333333333333,1,1,1,1,0.333333333333333,1,1,1,1,1,1,0.333333333333333,1,0.333333333333333,0.333333333333333,1,1,0.333333333333333,1,0.333333333333333,0.333333333333333,1,1,0.333333333333333,1,0.333333333333333,0.333333333333333,1,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,1,0.333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0
312,"Male",28,"White","day","cb02","L1",54,72,44,82,68,4,5,4,5,5,3,5,4,5,3,4,4,3,3,2,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1
313,"Male",30,"White","day","cb09","L1",53,33.3333333333333,0,20,50,1,4,2,4,3,2,3,3,5,3,1,3,5,3,3,2,3,1,1,1,1,1,1,1,1,0.333333333333333,1,1,1,1,0.333333333333333,1,0.333333333333333,1,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1,0,0,1,1,1,0,1,1,0,1,1,1
314,"Female",29,"White","day","cb04","L2",54,62.6666666666667,46,48,66,3,4,2,4,3,4,4,5,5,4,4,5,5,4,4,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.333333333333333,1,1,1,1,1,1,1,0.333333333333333,1,1,1,1,0.333333333333333,1,1,0.333333333333333,1,0.333333333333333,0.333333333333333,1,1,1,0.333333333333333,1,0.333333333333333,1,1,1,1,1,1,0.333333333333333,1,0.333333333333333,1,1,0.333333333333333,1,0.333333333333333,1,1,1,1,1,1,1,1,0.333333333333333,0.333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0
315,"Female",32,"White","fiveMin","cb05","L1",72,66,47,51,68,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,0.333333333333333,0.333333333333333,1,1,1,1,1,1,1,1,1,0.333333333333333,1,1,1,1,1,1,1,1,0.333333333333333,0.333333333333333,1,1,1,1,1,1,0.333333333333333,1,1,1,1,1,0.333333333333333,1,0.333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
316,"Female",33,"White","fiveMin","cb10","L2",66,54.6666666666667,33,54,61,3,3,4,5,5,3,4,5,5,2,4,5,5,1,1,1,5,1,1,1,1,1,1,1,1,1,1,0.333333333333333,1,1,1,1,1,1,1,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,1,1,0.333333333333333,0.333333333333333,1,1,1,1,1,0.333333333333333,0.333333333333333,0.333333333333333,1,1,0.333333333333333,1,1,1,1,1,1,1,0.333333333333333,0.333333333333333,1,1,0.333333333333333,1,0.333333333333333,1,0.333333333333333,0.333333333333333,1,0.333333333333333,0.333333333333333,0.333333333333333,1,1,0.333333333333333,0.333333333333333,0.333333333333333,1,1,1,1,1,0.333333333333333,0.333333333333333,1,0.333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0
317,"Female",28,"White","fiveMin","cb12","L1",51,56,25,40,66,3,5,3,3,4,4,5,3,5,4,4,3,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.333333333333333,1,1,1,1,0.333333333333333,0.333333333333333,0.333333333333333,1,1,1,1,1,0.333333333333333,0.333333333333333,1,1,0.333333333333333,1,0.333333333333333,0.333333333333333,0.333333333333333,1,0.333333333333333,1,0.333333333333333,0.333333333333333,0.333333333333333,1,1,1,1,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,1,0.333333333333333,1,1,1,1,1,1,0.333333333333333,0.333333333333333,0.333333333333333,1,0.333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1
318,"Female",42,"White","fiveMin","cb05","L2",62,66,15,40,77,3,5,5,4,5,4,5,5,5,3,5,5,5,5,4,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.333333333333333,1,1,1,1,1,1,0.333333333333333,0.333333333333333,1,1,1,1,1,1,1,0.333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.333333333333333,1,0.333333333333333,0.333333333333333,0.333333333333333,1,0.333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1
319,"Female",48,"White","day","cb01","L1",68,58,35,39,70,3,4,4,4,4,4,4,5,5,5,4,4,5,3,3,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.333333333333333,1,0.333333333333333,0.333333333333333,1,0.333333333333333,1,1,1,1,1,1,0.333333333333333,1,0.333333333333333,1,0.333333333333333,0.333333333333333,1,0.333333333333333,1,1,0.333333333333333,1,1,1,0.333333333333333,0.333333333333333,1,1,1,1,1,1,0.333333333333333,1,0.333333333333333,0.333333333333333,1,0.333333333333333,1,1,1,1,1,0.333333333333333,0.333333333333333,1,1,0.333333333333333,0.333333333333333,1,0.333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
320,"Female",40,"White","day","cb05","L2",63,59.3333333333334,60,60,73,3,5,4,3,4,3,5,5,5,3,5,5,5,4,5,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.333333333333333,1,0.333333333333333,0.333333333333333,1,1,1,0.333333333333333,1,1,1,0.333333333333333,1,1,1,0.333333333333333,0.333333333333333,1,0.333333333333333,1,1,1,0.333333333333333,1,1,0.333333333333333,1,1,1,1,0.333333333333333,1,1,1,1,0.333333333333333,0.333333333333333,0.333333333333333,1,1,1,1,1,0.333333333333333,1,1,1,0.333333333333333,0.333333333333333,1,0.333333333333333,0.333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0
321,"Male",66,"White","fiveMin","cb09","L2",52,36,8,7,66,3,4,4,4,4,3,4,5,5,3,4,4,5,4,4,2,4,1,1,1,0.333333333333333,0.333333333333333,0.333333333333333,1,1,0.333333333333333,0.333333333333333,1,0.333333333333333,0.333333333333333,0.333333333333333,1,0.333333333333333,1,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,1,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,1,0.333333333333333,0.333333333333333,1,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,1,0.333333333333333,0.333333333333333,1,1,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,1,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,1,0.333333333333333,1,0.333333333333333,1,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0
322,"Male",60,"White","fiveMin","cb01","L1",71,72,60,71,77,3,5,5,5,4,4,5,5,5,4,4,5,5,3,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
323,"Male",40,"White","day","cb11","L2",51,48.0000000000001,30,50,74,3,5,4,4,5,5,5,4,5,3,4,4,5,4,5,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.333333333333333,1,0.333333333333333,0.333333333333333,1,0.333333333333333,0.333333333333333,1,0.333333333333333,0.333333333333333,1,0.333333333333333,1,1,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,1,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,1,0.333333333333333,1,0.333333333333333,0.333333333333333,0.333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0
324,"Female",64,"White","day","cb03","L1",53,67.3333333333333,38,53,78,4,5,5,4,4,4,5,5,5,5,5,5,4,5,5,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.333333333333333,1,1,1,1,1,1,1,1,1,0.333333333333333,1,1,1,1,1,1,1,1,1,1,1,0.333333333333333,1,1,1,1,1,1,1,1,1,1,0.333333333333333,1,1,1,1,1,1,1,1,1,1,1,0.333333333333333,0.333333333333333,0.333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,1
325,"Male",46,"White","fiveMin","cb06","L2",72,66.6666666666667,66,60,68,2,4,5,5,4,3,4,4,5,4,5,4,5,2,5,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.333333333333333,1,1,1,1,1,1,1,0.333333333333333,0.333333333333333,1,1,1,1,1,1,1,1,1,0.333333333333333,0.333333333333333,0.333333333333333,1,0.333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
326,"Female",31,"White","fiveMin","cb06","L1",69,67.3333333333333,50,60,70,4,5,4,4,4,4,4,5,5,3,3,5,4,5,4,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.333333333333333,1,1,1,1,0.333333333333333,0.333333333333333,1,1,1,0.333333333333333,1,1,1,1,1,1,0.333333333333333,0.333333333333333,1,1,0.333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1
327,"Female",27,"White","fiveMin","cb12","L1",51,71.3333333333333,36,45,71,5,5,4,5,3,4,5,5,5,3,4,5,4,3,4,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1
328,"Male",45,"White","day","cb09","L1",68,59.3333333333334,60,70,71,3,5,4,3,4,4,5,4,5,4,5,4,4,4,5,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.333333333333333,1,1,1,1,0.333333333333333,1,1,1,1,1,1,1,1,0.333333333333333,1,1,0.333333333333333,1,1,1,1,1,1,1,0.333333333333333,1,0.333333333333333,1,0.333333333333333,0.333333333333333,0.333333333333333,1,1,0.333333333333333,1,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,1,0.333333333333333,1,1,1,1,1,1,0.333333333333333,0.333333333333333,0.333333333333333,1,0.333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
329,"Female",42,"White","fiveMin","cb07","L1",58,46.6666666666667,27,31,72,4,4,3,4,4,5,5,5,5,4,5,4,5,5,2,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.333333333333333,0.333333333333333,1,0.333333333333333,1,0.333333333333333,1,1,1,0.333333333333333,0.333333333333333,1,0.333333333333333,1,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,1,0.333333333333333,0.333333333333333,1,0.333333333333333,1,1,1,0.333333333333333,0.333333333333333,0.333333333333333,1,1,0.333333333333333,1,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
330,"Female",48,"White","fiveMin","cb11","L1",57,56,40,50,69,3,5,4,3,4,3,5,4,5,4,5,4,5,4,4,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.333333333333333,1,1,1,0.333333333333333,0.333333333333333,0.333333333333333,1,1,0.333333333333333,1,1,0.333333333333333,0.333333333333333,0.333333333333333,1,1,0.333333333333333,1,1,1,1,0.333333333333333,0.333333333333333,0.333333333333333,1,0.333333333333333,0.333333333333333,1,0.333333333333333,1,0.333333333333333,1,0.333333333333333,0.333333333333333,0.333333333333333,1,1,1,0.333333333333333,1,1,0.333333333333333,1,0.333333333333333,0.333333333333333,1,1,0.333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
331,"Female",34,"White","day","cb10","L1",45,53.3333333333334,22,17,61,3,4,3,4,3,3,4,4,5,3,4,4,4,3,3,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.333333333333333,1,0.333333333333333,1,0.333333333333333,0.333333333333333,1,0.333333333333333,0.333333333333333,1,1,0.333333333333333,1,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,1,0.333333333333333,0.333333333333333,1,1,1,1,0.333333333333333,1,1,0.333333333333333,0.333333333333333,0.333333333333333,1,1,0.333333333333333,0.333333333333333,1,1,0.333333333333333,0.333333333333333,0.333333333333333,1,1,1,0.333333333333333,0.333333333333333,1,1,0.333333333333333,0.333333333333333,1,0.333333333333333,0.333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,1
332,"Female",40,"White","day","cb08","L2",43,51.3333333333333,11,7,63,3,4,3,3,4,4,3,4,5,4,4,4,3,5,4,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.333333333333333,0.333333333333333,0.333333333333333,1,0.333333333333333,1,0.333333333333333,0.333333333333333,1,1,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,1,0.333333333333333,1,0.333333333333333,0.333333333333333,1,1,0.333333333333333,0.333333333333333,0.333333333333333,1,0.333333333333333,0.333333333333333,0.333333333333333,1,0.333333333333333,1,0.333333333333333,0.333333333333333,1,1,0.333333333333333,1,1,0.333333333333333,1,0.333333333333333,1,0.333333333333333,1,1,0.333333333333333,1,0.333333333333333,1,0.333333333333333,0.333333333333333,1,1,0.333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,0,0
333,"Female",39,"White","day","cb05","L1",67,72,62,70,78,4,5,3,5,4,4,5,5,5,5,5,5,5,4,4,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1
334,"Female",52,"White","fiveMin","cb03","L2",63,64,53,54,60,3,4,3,4,4,4,4,3,4,3,4,3,4,4,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.333333333333333,1,1,0.333333333333333,1,1,1,1,1,1,1,1,1,1,1,0.333333333333333,1,1,1,1,0.333333333333333,1,1,1,0.333333333333333,1,1,1,0.333333333333333,0.333333333333333,1,1,1,1,0.333333333333333,0.333333333333333,1,1,1,1,1,1,0.333333333333333,1,1,1,1,1,0.333333333333333,1,0.333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1
335,"Female",42,"White","day","cb03","L2",71,68.6666666666667,60,50,80,3,5,5,5,4,4,5,5,5,4,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.333333333333333,1,1,1,0.333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,0.333333333333333,1,1,1,1,1,1,1,0.333333333333333,1,1,1,1,1,1,1,1,1,1,0.333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
336,"Female",61,"White","fiveMin","cb12","L2",53,44,10,5,57,3,3,3,3,4,2,4,3,5,3,4,3,5,4,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.333333333333333,1,0.333333333333333,0.333333333333333,0.333333333333333,1,1,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,1,0.333333333333333,0.333333333333333,1,0.333333333333333,0.333333333333333,1,0.333333333333333,1,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,1,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,1,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,1,0.333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,1
