anon_id	sex	sexpref	age	SDI1	SDI2	SDI3	SDI4	SDI5	SDI6	SDI7	SDI8	SDI9	SDI10	SDI11	SDI12	SDI13	SDI14	total
4404e9768ec742a8d09574187c2ec9ee	male	women	19.0	7	7	8	7	6	7	9	8	7	7	6	7	6	6	98
f47993d72d8f562a5502afdca001ab8d	female		18.2	5	6	9	2	2	7	8	9	9	4	4	9	4	5	83
3f5700ba666f55fdf219918bdf083237	intersex	either	26.9	7	7	9	9	9	9	9	9	9	7	9	9	9	6	117
859d7b0d9f687ae5c9b3e3ca9faa8ec0	female	either	19.3	5	4	9	7	6	7	7	7	7	4	7	8	6	4	88
a5d4d7a49cc15f26238b8af8d14c4fd2	female	women	20.1	4	1	2	2	1	2	2	2	2	0	1	1	1	3	24
9b44ae5aa8f24edeb95d801d30900e4d	female	men	20.0	6	6	8	7	7	9	9	7	7	5	7	7	8	4	97
dc28e6366a94e2a80dc573646c406f67	male		20.0	0	6	6	3	5	8	3	2	4	5	6	6	5	2	61
6233089e2923565380d55c4491a75edd	male		30.7	4	4	8	5	7	8	7	3	2	3	5	5	5	4	70
d1f9c9a127c677a9b51163234bac24bb	male	women	21.3	7	7	6	7	7	5	8	9	7	5	6	2	5	5	86
075f53b947f44f066dc54de2e0cc424b	female	men	23.4	1	2	3	3	2	4	2	2	1	3	4	5	5	2	39
70cc16b561017039d62edb1ce291d431	male	women	27.1	5	5	8	3	5	8	6	5	7	7	5	2	8	2	76
79ffa6ec75a639d3bd7c3813ee1591d8	male		25.9	7	7	9	9	9	9	9	9	9	7	9	7	7	7	114
f8f6d69d87c7394e1859bd2a3b90c304	female	men	31.2	5	5	5	3	3	3	3	5	2	0	1	1	1	2	39
16334ae1bb61f3e84d29335e6c9565d4	female	men	27.9	1	4	8	6	5	5	6	5	3	3	2	1	5	2	56
9a8aa23e8a0e34e4dcaabb3b70fffca8	female	men	19.8	6	4	8	2	4	9	8	9	9	0	1	1	1	2	64
9cbf2f21f199ac0d4c48d768f14b74d5	male	women	28.2	7	7	8	5	2	4	8	6	8	6	5	4	5	6	81
f9a5d3b40418231c2ed94ba0f3203034	female		24.4	4	2	6	4	5	6	5	8	5	4	7	9	7	2	74
fe1ec33298a32fa141bc52e8d47bf9c3	female	men	19.5	5	5	8	4	7	5	9	8	8	5	7	8	7	3	89
e3882547e4f39ac969ea6d83886b9975	male		38.5	5	4	8	8	8	8	8	5	5	6	8	8	7	5	93
2027baa0c9df556a6b9213d414052e6d	male	women	22.8	6	6	7	5	8	7	8	8	6	4	6	7	5	5	88
a6e7bbf33fc1b7396791f5ab5757264b	male	women	24.3	7	7	8	7	7	9	9	7	5	4	4	4	5	4	87
47fe8f6276786026a550cf2a38c19b0b	female	either	24.2	4	3	7	8	8	3	7	7	6	3	6	7	6	4	79
ae6e2ff302926e7cad9c30ece7d91e1d	male	women	21.0	7	0	7	6	7	8	9	9	5	7	7	4	5	2	83
ca886662417d17b4d92b60bca392f455	female	men	20.0	3	4	5	3	3	6	6	6	5	6	7	6	5	3	68
652b80a463fb51353f012f9475d6ddc3	male	women	18.6	5	7	8	7	8	5	9	7	7	4	8	8	8	7	98
e39a89ec6a33e7ae9f189c3f802271ec	female	men	23.8	7	7	9	4	7	9	9	9	9	6	7	5	9	7	104
a666dd89ed2cea0fc1f7b0c7ba8081eb	male	women	22.4	7	7	8	8	9	9	9	8	7	7	8	9	7	6	109
39aff9afcbad55ad4f9156466b6312c4	male	women	24.2	5	6	4	5	6	8	7	7	6	1	3	5	5	7	75
8a093ecd273fe4baed57ff370bd18710	male	women	23.1	0	4	5	4	3	7	4	3	1	5	7	7	6	5	61
9c5c20ce51c68bfb167044daf8ffa58c	male	women	29.5	5	6	7	9	7	7	9	7	6	5	7	7	6	5	93
fba5b54f921e3335d1e79d583d42e286	male	women	25.9	6	6	8	7	6	6	7	6	5	4	6	6	5	3	81
87e20c14cb0e3650305ed2f9b39254ed	male	men	25.6	6	6	8	5	6	7	8	8	8	6	9	9	9	5	100
40ff1db73a78f4ce28431ed52d36fd2f	male	women	29.5	5	4	3	5	5	7	7	7	5	4	5	1	5	4	67
8cccd5fbfb46c8aa20b63450bdb2bb1c	female	men	18.4	3	5	6	4	3	2	8	7	5	3	4	7	5	3	65
bae0c250fcdf70964caf90e96bb677af	male	women	51.7	5	7	7	7	7	8	8	7	7	4	6	6	7	6	92
cac890e799e5ebd4dc384c6bc4bad540	female	men	19.1	4	5	3	3	5	6	5	2	2	4	3	2	2	2	48
5084e65fd3da9966e70370921face122	female	men	29.6	7	7	9	7	7	9	9	9	7	7	9	9	7	2	105
20aa032de662fee3dbff5c0b0042a14d	male	women	34.3	7	7	9	9	9	9	8	8	8	7	7	7	7	7	109
357526289689a9984d9a506dbfd5a6f2	female	either	20.9	7	6	8	5	6	7	8	7	6	7	6	5	8	6	92
e02c35acf3f1685a990949db0b32ad96	female	men	21.5	6	5	9	4	3	9	9	9	5	4	6	7	5	6	87
e11b913fb1dd88c2ff3da19d02e9fd87	female	either	23.0	6	6	5	3	5	4	7	8	7	4	7	7	5	5	79
d3063d6f2b9d65e3442c994907f3d4ab	female	women	21.3	6	6	7	6	7	8	8	8	7	1	3	3	3	3	76
ad770913aaec034e84d391364968841c	female		20.1	6	6	9	3	6	9	9	7	6	1	3	5	2	4	76
7e2d295b91232f2a372459ad08da950c	female	men	23.2	2	1	2	1	2	1	2	2	1	3	4	4	3	0	28
f58f9c963cab8b66dc78cc3923d92d22	female	men	22.3	6	5	8	5	6	5	8	9	8	5	7	7	7	5	91
618d13e2e99d101089c9ab120dc05030	female	men	20.9	5	7	7	6	8	1	8	7	5	0	1	1	3	4	63
620b80b4ebfd83f3d7ec97892cb055ba	female	men	26.4	6	7	6	6	8	9	8	9	7	3	6	6	5	4	90
3af749504056c98bbb9aae70d29fec47	male	men	23.7	3	4	8	3	5	6	7	8	4	5	6	6	3	5	73
db2d66cd28b1a197cc336efb08c0fd59	female		19.4	3	0	7	3	3	5	4	2	3	2	5	6	5	1	49
20e0088fb2fa2a4bcafec2be23614c41	male	women	19.7	5	5	6	5	6	8	8	5	4	4	4	3	3	1	67
c847d6a5f7ed6bd6d7cbccdcc737971d	female	men	28.9	0	1	4	1	2	3	2	5	1	1	2	5	2	3	32
92e15eba7864b604367197545eeddf38	female	men	45.9	4	4	5	2	2	7	7	6	6	0	1	1	1	1	47
cc7d6dcaf6da40df1c14ba7ebf3ef5ca	male	women	20.6	6	7	8	6	8	9	8	5	6	7	5	6	6	3	90
630d32599ce23096e311c50f12d18d67	male	women	28.9	7	6	9	8	8	5	8	9	8	5	6	5	5	5	94
0ff876f83ff9738ca1be4695dc0959c6	female	women	27.1	0	0	1	3	3	7	1	5	2	3	5	5	5	2	42
10331187abdf68c713edacb663e7376a	male	women	18.3	4	6	9	3	3	9	9	7	3	0	3	4	7	2	69
409284c812bf3560f8e0ac931c904a33	female	men	20.0	3	4	6	6	6	8	6	7	5	2	3	2	2	3	63
53c249e022b30b12d8242e9a6003bd75	female	men	20.8	4	0	8	5	6	7	8	5	7	3	5	1	7	2	68
e884ac984dad3670b587172f0d8282e3	female	men	49.2	0	0	1	1	1	1	1	1	1	0	1	1	1	1	11
5a5ef50bd048cac60a53af36aaea2465	female	women	30.2	5	5	6	3	4	8	8	8	7	5	7	8	8	2	84
ea70cf3b88e2cc26d3f155482383df25	female	men	22.3	7	7	8	5	7	6	8	6	8	5	7	7	6	3	90
3bcb7867ea633a245f13b52f89c0ba60	male	men	21.0	5	6	5	5	7	8	7	5	5	5	7	7	6	5	83
01173d6ed5d66c61045017ae06e3d9e9	male	men	22.4	4	5	7	5	4	4	7	7	5	4	5	6	4	4	71
852fb9f1480461b14c6d77a3dfc8bbba	male	women	26.4	7	6	8	9	9	6	9	9	8	6	5	5	4	7	98
044718cc0fb4b2b6ad9179377ba5252f	male	women	24.6	7	7	9	9	9	7	9	9	9	7	9	9	9	0	109
9e4c6f07261f99caf66a619863a982a7	female	men	22.8	1	2	4	6	6	7	4	5	3	1	1	1	1	1	43
946022cdabc33dc80891980592b42a6d	female	men	18.9	4	4	9	4	7	8	8	8	6	0	1	1	1	3	64
3c71e5c00d8c22b761516cee88da384c	female		47.3	6	5	9	5	9	9	9	9	8	6	8	8	8	5	104
8ac66d18ca159dbeb81db292a08baf05	male	women	25.0	5	4	8	8	6	6	9	2	5	5	6	3	5	6	78
48e58859d758beb0ffb1757c1d689d65	female	either	20.4	7	6	7	6	4	2	7	7	6	5	7	6	9	3	82
23e122e2ad6127518ac2840e1d8d60cc	male	men	22.2	6	6	6	3	4	8	8	6	5	6	6	4	7	5	80
3d5211f6c5cc3491c24b6a62a34d3b75	male	men	23.4	6	7	6	4	4	4	9	7	7	5	7	6	8	6	86
a0089f09252191ee20a8e39c1f06e26f	male	women	33.1	7	7	8	9	9	6	8	3	8	7	8	8	9	6	103
14c2e69a839919ad1e3ceed2985533c1	female	men	25.8	0	0	3	1	6	2	5	6	4	1	3	1	4	2	38
cc6e3cec876809e46c647a2ebb981555	female	men	20.5	6	6	6	3	5	8	9	7	8	5	5	4	6	5	83
6195a7675ada33ec84260824c36aa877	male	women	21.2	7	7	8	8	9	9	9	9	7	7	6	6	6	6	104
da5f730ecd5a70cddae89da22df1a9a2	female	men	20.6	7	6	5	8	9	8	9	5	4	2	7	9	5	5	89
7eaed2362d222bf96d95fbe2b6abbb88	female	men	48.5	6	4	8	7	6	6	8	7	8	5	5	7	8	4	89
74c75e4da65a4f8e11c5ceb52a18a99a	female		20.9	3	0	6	3	4	6	5	4	4	0	1	1	1	2	40
a08b99e64c5ad59c3414b305cdab91e3	male	women	38.9	5	6	7	7	8	8	8	9	6	5	7	7	5	5	93
afb88ed58ccb19c3853b1daf20e1ef03	male	women	36.0	7	7	7	4	8	3	9	4	6	5	3	3	3	2	71
db698e4eedf90c81420d110764724789	female	men	28.7	6	5	6	3	3	5	5	6	6	6	3	3	3	6	66
d2fe348318d10bc95cc41866ff37a7d6	female	either	19.7	7	6	8	2	2	7	9	8	9	5	6	6	8	5	88
570e638dbca32a68263627eb5b555d6a	female	either	19.6	6	0	7	4	5	7	7	7	8	1	6	5	6	2	71
1078e61610f94e6e2cee268631a45789	female	either	18.8	5	7	9	3	5	6	5	5	6	4	4	4	4	5	72
2a2781455dbdaea523256fa83c22044d	male	women	27.5	5	5	7	6	6	8	8	7	7	5	2	2	7	7	82
4d84f414f012ecc21742513f7d8bdf58	male	women	19.7	7	7	7	4	7	7	9	7	7	6	2	7	4	6	87
8489718aa06382b0202dd5a2537e8215	female	men	22.0	5	6	8	2	2	9	9	9	9	4	6	6	7	3	85
533ea0a8d051eb6bf210a353c1627e69	female	men	18.5	2	4	5	6	7	5	7	5	5	0	1	1	1	1	50
c85412826fc44672428aae025995ecb7	female	men	19.9	5	7	8	5	7	9	9	9	5	3	7	9	6	5	94
21c9e8df656981a80f217645ea931685	female	men	23.6	6	7	7	7	7	4	8	6	7	5	6	6	6	5	87
71c5a0172e334806192386263668d299	female	men	24.9	7	6	3	2	1	1	3	9	5	0	1	1	1	4	44
e2923325e9cb0194855ab3cbc5b6ba59	male		100.3	5	6	6	4	6	9	9	7	5	6	5	7	5	3	83
a850ea9333a4f1b279f2bb22dd720eeb	female	men	21.7	1	7	6	9	9	6	3	4	2	3	8	9	8	2	77
0fed328e773fd2fccbe45cde0174f0f7	male	women	21.1	7	7	9	3	4	5	9	9	6	4	2	1	1	4	71
34e765568939c5496ef7808fb62b0e68	female		40.0	6	7	4	6	8	3	6	2	8	6	8	5	7	6	82
8a19f415b3b939475d7f7ad9e5c7ba20	male	men	21.0	3	6	6	7	7	8	7	7	4	5	8	8	5	4	85
5ef11715981b802d34c6c901d396ec2e	male	men	19.5	5	7	7	6	6	4	7	8	6	7	8	8	9	5	93
9bd85948c8e68e1a596ed9fe3a1c4f15	female	men	20.5	5	5	4	4	3	6	7	8	5	4	2	1	2	1	57
59a71dbf4d1e3fa86cfd28e0ff63793c	female	either	25.8	5	6	6	5	7	7	8	5	7	4	6	6	6	5	83
8b52396a0eb74327eade722a43c52939	male	women	40.4	0	0	1	7	4	4	1	1	1	1	3	6	2	1	32
767dd818612dbe82a737b41e60f80973	male	women	25.3	2	0	5	5	8	9	5	5	5	2	1	1	5	3	56
236cde1fbb5fc2e6bd66672746183838	male	women	18.9	5	5	7	8	5	4	7	6	4	6	3	2	5	4	71
4edf71a0e425683a22f7d807872554ed	male	women	19.7	4	6	8	7	7	8	8	9	5	2	4	4	4	3	79
c28b1e596746505c4b12f742f007f6b4	male	men	32.0	5	6	6	6	5	7	8	9	6	3	6	8	5	5	85
bf11e4f7ac09beeeab763729e59123fa	female	men	22.9	7	7	8	5	5	8	9	8	8	0	2	2	2	7	78
46176c3564dbd98019b6064048bf9810	male		37.1	6	5	7	9	9	7	9	8	5	6	6	7	5	6	95
04bdf500334315de7098aa05a8c19e3e	female	women	27.6	5	3	5	7	7	8	6	3	4	6	6	8	7	6	81
c9f61103588053133e2f8833c078a2e7	male	women	20.7	5	6	5	4	3	5	6	3	5	0	5	3	3	2	55
d368633b665df59b162d09f65fa8660a	female	men	19.5	5	5	7	5	8	7	9	9	7	4	5	5	5	4	85
59227058ce58fdad52f03b9580257f0e	female	men	22.5	5	5	5	4	3	5	7	9	7	1	1	1	1	2	56
50b78f7f45291106f5fe28c268540ab9	male	women	34.1	1	4	7	6	6	7	6	5	5	3	5	4	5	3	67
8f7d4f9f4d1b7321fe4cb7211827b4e7	female	men	21.2	2	4	6	6	8	9	7	6	6	1	3	2	4	4	68
caaadb8f363838acc29ccea8598c7aa9	male	women	33.8	5	4	7	5	7	6	7	9	7	6	8	6	7	6	90
a18cdd39c6f73e2579eacacb68a2aa9c	male	women	33.3	4	7	5	5	5	2	8	3	5	7	5	7	8	1	72
7670d1d058d266239b959aa9f7dbbf19	female	women	22.9	5	6	7	5	7	8	8	5	7	4	5	6	8	5	86
ee2724290e65a245467a60e42b232077	female	women	18.0	3	7	5	7	4	5	5	1	3	0	1	3	1	1	46
4a5a396a301b4c1e788d04131630622e	male	women	29.0	1	2	7	8	8	9	9	7	7	3	6	4	5	1	77
7807efac68fb0da5e15b8debd592059d	female	either	30.4	3	3	7	4	2	5	7	7	5	6	9	9	9	4	80
6a455cef7f47deed1511d15cf74722a8	female	men	22.4	5	7	8	7	5	7	8	8	7	2	5	3	4	4	80
f5c1a59a6e4c731e28c4eee348b938c6	male		35.8	5	6	8	9	8	6	9	8	7	6	9	9	7	5	102
e99b4f5039c8a70779dd6725c2d5932a	male		24.3	1	4	9	9	9	8	9	7	8	4	4	5	5	0	82
bbf589d6e686c43afbb2a2e11cc5552a	male	women	18.5	0	0	1	1	3	3	1	1	1	0	1	1	1	0	14
c27ffae1e8a7738313f7140287235050	female	women	20.6	3	1	8	6	9	8	9	5	7	6	9	9	9	4	93
a8e52e710fe089de4fba2aa2efe347b6	male	women	31.5	0	6	7	7	8	6	9	6	4	4	8	9	7	5	86
9cd3fd69507961e4bc995fb3cf7ac550	female	men	23.0	2	5	7	7	9	9	7	7	5	2	5	5	5	2	77
005e087440b0b2d7d9bde5414a45106e	male	men	27.5	5	6	7	6	8	6	7	1	3	6	4	2	5	6	72
76d82466fe0df63894c4179d14833e76	male	women	33.5	6	6	3	3	4	2	3	3	3	6	7	6	7	5	64
17353c79de8741f74a2a21e21e6ecc7d	female	men	18.7	5	2	8	4	4	6	8	6	7	3	7	6	7	1	74
5c1b50d392abb3170a626094afccf3bd	male	men	20.3	6	5	8	7	4	4	9	9	6	5	6	8	6	3	86
6620e885e1fe6676a8824999f3c8a47b	female	either	20.1	7	4	7	6	6	3	8	5	8	5	5	1	5	2	72
36cc846e45aea470311ae89289266fee	female	men	18.3	3	3	7	3	3	3	7	7	6	0	3	9	7	1	62
7ebe936da3f4929824cf117ad9244b53	female	men	19.1	5	6	8	8	6	7	9	8	5	5	8	5	9	6	95
22e74d8b10651f00092643a8e615bc00	female		18.9	4	4	7	4	2	7	8	9	5	5	6	4	4	4	73
e4bc7f16774f7f0ee95fdf0769e2d9f0	male	women	28.3	7	7	9	6	7	5	9	8	8	6	8	8	8	8	104
2278c4d856cb1a625915bce990e14352	female		29.9	6	6	6	6	9	9	7	8	7	1	7	7	7	6	92
b21613c0f2b15b0f9d41d455df511f29	male	women	54.6	4	7	7	6	6	4	6	6	7	6	9	9	5	5	87
c0cb3cad0d87f51672df01f5ebb282ae	female	men	22.0	7	7	9	1	7	9	9	9	8	3	7	6	9	6	97
a70add443bbd0e86c748bf2c60ca9b3b	female	men	18.5	4	3	6	5	4	8	9	9	7	3	9	9	9	3	88
7c86664cdd0f544d0604142b49066956	male	men	19.0	6	7	6	7	7	7	8	7	5	6	6	7	5	4	88
a740732be5fcd3c2d632e1b2be75a99a	male	women	25.6	0	1	3	2	3	5	1	1	2	0	2	1	1	0	22
058d5c61ec1dd980263d2300a0105ed1	female	men	22.2	5	6	9	1	4	9	9	9	9	5	1	1	1	5	74
75b37be485f543d574dd679d5ca7b36d	female	men	20.5	5	5	7	4	6	6	8	9	7	5	7	9	7	4	89
f8ec5a01e68dc1a0e38a979cb60a3d8f	female	men	18.2	7	6	7	6	9	7	8	4	5	5	7	5	6	4	86
c5db679ba5dd3f5f74f21be1a28bc673	female	men	18.6	5	5	9	6	5	8	9	9	5	4	6	6	4	3	84
6aa8faddfe9533f4c83838e9deb65f69	female	men	18.4	7	7	8	6	6	5	7	9	8	4	7	6	6	6	92
365e3f1ea8ec8db77fffeffd70c24566	female	men	31.9	3	6	9	5	3	9	7	9	5	2	5	5	6	5	79
c7175c4fc46c9cae83eae15341a4e7b2	female	men	18.9	3	0	3	1	3	5	2	3	3	2	4	4	4	4	41
1ddde671d12df652b3b752b67c22218b	female	men	24.2	5	5	8	2	3	2	8	6	5	2	5	2	3	2	58
1acd47ed71b764a9773c5dd7415082d8	male	men	18.2	6	7	7	7	7	7	7	7	7	6	5	5	5	6	89
0ed5ce4797918d46ea684fe28777bdbf	female	either	18.3	4	5	7	4	6	4	3	2	2	3	7	4	6	2	59
9883d5e83b624c98a4dd4fb54f3b7db6	female	either	22.0	4	0	6	4	4	5	6	6	6	1	5	6	3	3	59
d4ed72ee082718e5af48d6683b927802	female	either	23.8	5	4	7	6	6	7	7	6	6	0	2	2	3	1	62
c69c00713ff36d04f30fccda3efacdc3	female	women	21.9	5	2	7	7	4	8	3	3	3	5	9	9	9	6	80
e7b4adb961a32f66490592aed9fb9b8f	male	either	23.1	5	3	7	5	6	7	7	4	5	4	5	5	5	2	70
012b68877ad52d2281737aece732c230	female	men	34.4	7	7	9	5	9	8	9	9	9	6	9	9	9	2	107
219bef942368bdfe3242431c600476bb	male	women	24.3	4	6	8	7	6	5	7	7	7	6	8	5	4	6	86
247ee301fd8b08abd6b6723a8e4624a5	male	women	20.3	4	5	7	1	2	3	5	2	1	4	5	2	3	6	50
bdca5e010cc43e57ce535e53665e94fb	male	women	19.4	7	7	6	5	8	9	9	6	7	0	1	3	4	6	78
063c85ab014de7d867da09d4e0de876b	male	women	30.0	6	5	7	9	8	8	9	9	7	7	9	7	7	6	104
b3e8894339c717707e870f7c1f0927e1	male	women	31.7	5	7	8	7	9	5	2	5	2	7	9	9	9	6	90
e94d8b2bbf893bff74da918ee8c5cedf	female	either	23.0	7	7	9	9	9	9	9	9	9	7	9	9	9	8	119
68c828cfbd4f55223c2667a22399003a	male		18.8	6	7	6	7	8	8	8	8	6	6	5	5	5	5	90
a426d93132cf11b7ccf18c1ecc2f8426	female	men	19.7	6	6	6	7	6	9	8	6	7	5	7	6	9	4	92
aa9c7639547d5915e953850f6f72fdf3	female	men	22.4	3	2	5	8	5	5	6	2	4	2	6	2	4	2	56
b4eba2ebbe96849dedca9553663aeba3	female	men	25.8	5	0	4	2	2	4	6	9	5	3	5	5	5	2	57
779d862a82da0f82d1d2d14400fd01a5	female	men	18.7	7	3	6	3	2	5	7	9	8	3	2	1	1	1	58
23807210834ffdb0b332b580943ef87e	male	women	18.4	5	6	7	4	6	5	4	4	6	4	4	4	5	3	67
cc3e834d05691d8a9104f4e5040c00af	female	either	27.5	7	7	8	2	4	8	8	8	8	5	5	2	5	6	83
9ee83a77738f8e37696d134286192bde	male	women	26.9	7	6	5	6	6	6	7	7	5	4	3	3	5	0	70
47d9ef22195358e647008b16fd1bc7f1	female	men	23.1	6	6	8	7	6	6	7	8	9	6	6	3	5	2	85
17a0f10ec1b75f02d2771bf2237fed62	female	men	26.0	5	3	2	4	2	7	4	3	5	3	2	4	5	4	53
b613dea6fb85b1f4c0f9912ffa151ac3	female	men	19.7	5	4	7	2	4	5	6	8	7	5	6	7	5	4	75
b0577141839d657cad8b3a08b7210f11	female	men	25.6	1	1	4	4	4	4	4	4	3	1	2	2	1	1	36
4e77851ba17a064f8c83b42097897c7c	male	women	24.5	5	4	9	7	6	3	9	9	9	4	6	6	7	6	90
c32fdf929178ad4d09a21ae575c3fc38	male	women	21.1	4	6	6	3	5	6	7	7	6	6	3	3	3	1	66
a649c3db714723822c4a9fe7ae106d60	female	men	21.5	7	6	4	5	6	4	4	9	7	6	4	4	5	3	74
32f8824329824a24c01c17fe5526c87d	female	men	33.1	7	7	9	9	9	9	9	9	9	7	9	9	9	8	119
e41fbe78396e4a8b6e3831aa1f45d12c	female		24.1	5	7	6	7	8	4	5	5	7	4	9	9	4	0	80
adf84b88323baeec6907e17652fef6c7	female	men	24.5	5	6	5	3	4	7	6	2	4	5	7	6	6	5	71
aeaa6500bbcaa865d740324b99c1063c	male	women	38.6	4	6	6	3	6	8	8	8	6	5	4	3	5	4	76
032f26c849f10a8e8ecced79cfd7f668	female	either	19.5	5	7	7	2	4	6	8	8	4	5	3	1	3	5	68
996284404269bc242cdccd1f930a280a	female	women	19.6	5	4	8	6	8	5	6	5	5	0	3	2	2	4	63
cdd55a34622ec70d673653652e3d1067	male	women	30.5	5	4	8	3	3	1	6	5	7	3	5	9	6	4	69
b50dae4c25b004d0d443d87d6af8b691	male	women	18.4	0	1	4	4	3	1	2	2	2	1	2	3	1	2	28
7021741fa207e98bcef5843a7734c2a9	female	men	39.0	4	4	5	2	2	6	5	5	5	1	3	1	1	3	47
b507607b49871d96823cec3bdc14e83b	male	women	19.3	4	4	6	3	6	7	6	3	5	5	7	6	6	4	72
2474f6dda3ac82903e2243980bc3bd4a	male	women	19.9	6	6	7	6	7	5	8	4	5	6	5	3	5	5	78
c49b49130d61d8dadf188e5be2d347b2	male	men	25.8	6	7	7	5	6	5	7	6	5	6	7	6	5	6	84
d97f7d10a2593dddaf886fecb5353b9e	male	women	18.1	7	6	8	6	8	6	8	7	5	6	6	7	5	2	87
06bb51a1d11b711888fbf73d4da8fedf	female	men	19.0	0	0	1	1	3	2	1	1	1	0	1	1	1	0	13
685f35caf23932870e2f0179267f1b15	female	men	34.5	6	6	9	1	9	1	9	9	9	0	1	5	1	2	68
e4dc0bcb5f87c0f7b742f51e537dcddd	male	women	20.0	4	1	7	5	5	6	3	1	1	1	2	2	1	1	40
0f97f2246da142e0c8c1d63d2abbbc01	female	women	18.8	4	6	8	7	7	6	8	6	8	6	6	6	9	5	92
79f1ddc1ce73ddf284eb648b9882a785	male	women	28.0	6	6	6	8	6	7	7	5	5	5	5	4	5	6	81
076a2bcbdff36d20e1d5ea31035777c4	female	men	27.5	1	1	3	2	2	3	2	1	2	0	2	2	2	1	24
53a2f4242c537ae824675aae7e8796c0	male	women	40.7	5	5	3	3	3	3	3	2	3	5	8	7	8	6	64
124f348504a05f5521ee52a4b2f77e9d	male	either	26.3	7	7	8	2	6	4	9	5	7	7	8	1	8	6	85
0d2a0a89bcd0f2cff2296a2667f6d3fb	female	women	19.3	7	5	7	4	5	5	6	5	6	6	5	4	6	5	76
5f1deca30f1ccc21cf1f083f8fe9b527	female	either	24.0	7	4	7	3	8	5	9	8	7	1	2	1	2	4	68
6b30b76b43a431560c77ede0c51e0616	female		26.5	4	2	3	5	6	6	3	8	7	6	6	6	6	5	73
90b4d8fa0c66ab41753e644eb4d58c94	male	men	47.2	5	4	7	9	9	7	8	8	8	7	7	8	8	6	101
4ae7d74c0011716e96645c972e198b23	female		34.1	4	4	8	8	6	4	5	7	4	4	7	8	7	6	82
ae9875ccaf244ddfb551d2aacfc1f74e	female		32.8	5	7	9	6	7	5	9	8	7	6	9	9	8	5	100
c757bdc86859e37cbd3199ea2941d970	male	men	23.3	4	2	3	5	7	5	4	6	2	2	3	5	4	5	57
2f8b5335a9cc97386c180b8a88685c03	female	men	19.1	2	0	7	6	5	8	8	3	3	1	1	1	1	5	51
f995d3ee6b798463d69088878c2c1095	female	men	53.1	1	0	4	4	6	3	5	2	1	2	2	2	2	2	36
090897c3533b1add575bdb9eb9de761f	male	women	18.8	6	6	7	5	6	7	7	8	6	5	4	2	3	4	76
ef84463e417b32505f27a33c330a54d3	male	men	26.3	5	5	7	6	5	5	6	9	6	5	4	5	5	6	79
0194bf467456acc67a1f56dcadbf2df9	female	women	23.2	6	0	3	2	4	4	2	1	1	2	3	2	3	2	35
c1862c8c0f0ebae3b934640facaffa75	female	men	19.6	3	5	8	6	7	8	7	7	6	3	8	4	5	4	81
47a2a1298dd152526c7d7ac8798c4a0d	female	men	30.9	4	4	5	4	5	6	6	7	5	0	5	2	5	4	62
014e91b1479f90d83c6e112d68d8531e	male	women	27.0	4	1	5	2	3	3	5	8	4	0	2	2	2	3	44
fc4d9a26198b1b79f0988a962262b112	female	men	28.1	4	6	4	1	7	1	2	1	5	3	3	3	5	0	45
adb885c6b2207142aa7e5ecd3090a48d	male	women	28.1	7	7	9	7	8	8	9	9	6	7	6	6	7	6	102
1a4319ba230dd4b2b59f8dc82b3406dd	male	women	24.3	7	7	7	8	8	6	9	7	6	7	9	8	6	5	100
4abbbacc898d38ca68382c491a162f86	female	men	19.6	5	6	6	3	5	5	7	3	6	2	3	2	2	3	58
51215a0ae8fcb1fd65efa9b3d9d2ed61	female	men	19.0	4	5	5	1	1	4	6	6	3	5	4	6	5	3	58
96a6e6ed80b9a6c456ab8648c76fe2fb	female	either	24.8	6	5	5	7	7	6	7	6	6	6	7	7	5	3	83
fd6b9d4cab686a80cc140a468fe459cb	female		25.2	5	6	8	3	8	9	9	9	9	5	8	3	6	4	92
fec61e25b7960aa722583c9280622ad5	female	either	20.3	7	4	9	9	9	9	9	9	9	2	7	9	8	1	101
41826c5d7e9d1fc97d0e0ba761eede70	female	men	25.8	5	5	6	2	5	7	6	3	5	7	9	9	8	3	80
f71780e2199d9a78531e0aa1eb0e6529	male	women	27.0	6	7	7	3	2	5	7	4	3	0	1	2	8	2	57
cac82cb1741afe731aeecd47667b5e8d	male	women	21.1	3	4	7	6	7	5	8	7	5	0	7	3	5	4	71
e3f6e540335d334aefc45c05d59c564f	female	women	22.0	3	4	5	4	4	6	4	5	3	4	2	3	3	2	52
296e72e59f9af963a624d9b9ab7d8064	female	men	19.6	6	6	6	6	7	7	7	5	8	5	6	5	7	2	83
12194f689673b431e4752e56b66a4672	male	women	36.2	7	1	7	7	8	5	7	7	7	7	7	7	6	7	90
f6d9a9489c91ce9b069141e763f88cbb	female	men	20.1	2	4	5	4	4	4	4	6	6	1	3	3	6	2	54
36311da8cb7e438f2b23f956fffaf931	female	men	19.6	4	0	7	1	1	2	2	1	1	1	4	7	6	2	39
208212b985c78f4d2660e83f0b605363	male	women	18.5	1	5	6	4	7	6	4	3	3	5	6	4	3	4	61
a9ec736304f20c7622f1c86ef072bf4f	female		45.0	6	6	7	3	3	6	8	7	6	2	3	1	5	1	64
d208b6da2f128af98e9b6dcc98c22f71	female		42.0	3	4	3	2	3	7	5	6	5	4	4	5	5	3	59
